iso,umd_tree_cover_loss__year,umd_tree_cover_loss__ha,gfw_gross_emissions_co2e_all_gases__Mg
ISR,2019,54.3579229,16960.8637
ITA,2019,59704.92033,25182707.53
JAM,2019,2292.155806,1231391.656
JOR,2019,0.587364468,111.1704112
JPN,2019,51380.58321,24772186.84
KAZ,2019,1281.725584,471168.5674
KEN,2019,15950.24492,7269842.192
KGZ,2019,15.72676643,2780.298164
KHM,2019,143306.852,81009017.15
KNA,2019,8.903363912,4532.436539
KOR,2019,20731.59932,6937397.127
LAO,2019,364709.5483,181923425.1
LBN,2019,389.8077873,121604.1877
LBR,2019,171765.1598,104179950.4
LBY,2019,2.144342642,425.2684356
LCA,2019,21.89532865,12238.48841
LIE,2019,11.54441022,6537.541749
LKA,2019,10306.91388,4090666.561
LSO,2019,10.20990834,3376.647072
LTU,2019,24565.24756,9075374.367
LUX,2019,509.1976551,312107.3809
LVA,2019,57402.97054,20558464.68
MAC,2019,2.713134767,0
MAF,2019,0.512603687,151.6381803
MAR,2019,1250.017486,403459.0758
MDA,2019,817.2113223,292043.6475
MDG,2019,254242.7373,126235127.9
MEX,2019,327437.7833,154814608.7
MKD,2019,1790.23903,847160.5491
MLI,2019,210.7572368,68223.84474
MMR,2019,309418.1611,166613534.1
MNE,2019,647.0065666,367580.7259
MNG,2019,2815.42297,871186.557
MOZ,2019,235658.0519,88426677.75
MRT,2019,0,95.26597311
MSR,2019,4.646877653,2461.634638
MTQ,2019,60.54677783,27993.27357
MWI,2019,12134.42215,5191419.057
MYS,2019,395367.2182,197283942.4
MYT,2019,34.90639032,17594.82759
NAM,2019,1.893531252,331.510225
NCL,2019,811.9701678,400682.5501
NGA,2019,86894.81904,48233772.26
NIC,2019,77848.28348,44903159.95
NLD,2019,2481.328237,1187250.033
NOR,2019,64784.05595,18424853.04
NPL,2019,2087.028996,1160100.945
NZL,2019,71430.70374,52090069.5
PAK,2019,81.24308459,30894.93988
PAN,2019,33993.58828,19704615.89
PER,2019,231257.3813,149793884.2
PHL,2019,64038.61496,36980867
PLW,2019,8.698362266,6697.54869
PNG,2019,95134.67482,73886705.9
POL,2019,76720.94129,33015715.24
PRI,2019,695.0211409,326116.3311
PRK,2019,27492.24072,6600648.795
PRT,2019,36885.7725,13464842.6
PRY,2019,314372.6881,97682933.95
PSE,2019,0.262468546,95.65179889
ROU,2019,12265.85886,6618107.423
RUS,2019,3686557.041,590162327.5
RWA,2019,2515.986112,2176301.221
SDN,2019,56.39586824,17360.36703
SEN,2019,277.6400026,78032.94117
SGP,2019,287.8738498,138216.4388
SLB,2019,16550.44465,12968438.95
SLE,2019,175466.6883,89411077.42
SLV,2019,2249.009113,1114331.684
SMR,2019,0.501878942,141.4935106
SOM,2019,374.1389243,80838.53085
SPM,2019,0.318420188,0
SRB,2019,3962.211903,2046669.059
SSD,2019,3753.592094,1612135.386
SUR,2019,18454.18882,14376008.35
SVK,2019,10330.87194,6109307.16
SVN,2019,3456.212072,2011339.435
SWE,2019,332890.8872,92958266.45
SWZ,2019,4116.906026,2411624.145
SYC,2019,0.835144715,773.1763414
SYR,2019,1176.520275,314400.5469
TCA,2019,17.24336371,5921.031378
TCD,2019,5058.926739,1467366.136
TGO,2019,5230.015877,3051111.411
THA,2019,129794.0317,81411761.73
TJK,2019,0.059565944,24.44788437
TLS,2019,1501.469835,756109.4441
TTO,2019,658.3583421,393971.1891
TUN,2019,572.7730101,165444.3024
TUR,2019,39117.93877,13649959.95
TWN,2019,1426.27424,837800.1278
TZA,2019,142772.9925,51226240.39
UGA,2019,63267.76411,29477447.89
UKR,2019,45143.77582,19073428.74
URY,2019,14519.35392,10327928.85
USA,2019,2109918.283,905516263
UZB,2019,17.63890152,6191.534335
VCT,2019,11.61693049,7257.502188
VEN,2019,140807.2202,71911361.44
VGB,2019,0.876992089,350.3594462
VIR,2019,19.58205995,7756.577329
VNM,2019,216779.3961,168022644.4
VUT,2019,251.5703417,145252.981
XAD,2019,0.699312086,204.1693261
XKO,2019,697.3994543,390028.7778
XNC,2019,12.5637078,4361.292799
ZAF,2019,76139.76107,46532070.74
ZMB,2019,124640.781,45591699.66
ZWE,2019,11553.32951,6234368.856
AFG,2020,36.58230789,11386.84847
AGO,2020,248028.4318,85475100.44
AIA,2020,0.146329856,47.48156422
ALA,2020,673.4887731,206110.4393
ALB,2020,1117.787389,438029.0088
AND,2020,27.49449199,14346.9693
ARG,2020,197379.0249,55279932.77
ARM,2020,18.54296916,7548.354096
ATG,2020,15.23599394,5485.29796
AUS,2020,2356516.288,587010120
AUT,2020,25936.51507,14765711.63
AZE,2020,22.77496149,7277.184003
BDI,2020,1856.851775,1096363.717
BEL,2020,5408.631203,3115871.932
BEN,2020,1605.561421,812185.9952
BES,2020,9.697954706,3478.664722
BFA,2020,0,7392.245647
BGD,2020,21475.16881,11764254.16
BGR,2020,4795.099953,2294194.072
BHS,2020,2696.178497,1072482.11
BIH,2020,1842.071175,946223.1637
BLR,2020,68932.12499,27646872.44
BLZ,2020,26511.78449,13811765.99
BOL,2020,429780.2985,208210733.9
BRA,2020,3291391.787,1903414740
BRB,2020,22.10970874,7748.77214
BRN,2020,1166.427569,665224.4302
BTN,2020,1288.374488,682621.6119
BWA,2020,1.815258092,439.7801267
CAF,2020,55136.67812,28472928.46
CAN,2020,1195271.756,367517193.9
CHE,2020,3927.891163,2426415.578
CHL,2020,70591.90966,34703729.86
CHN,2020,422214.3528,201592875.4
CIV,2020,248501.7226,147786106.4
CMR,2020,202795.6687,132811021.9
COD,2020,1309975.508,859921497.5
COG,2020,64540.10162,40752872.79
COL,2020,324169.4405,192778051.1
COM,2020,265.5116203,136847.3315
CPV,2020,3.269718753,0
CRI,2020,8260.967071,4959197.588
CUB,2020,12618.45342,5156186.052
CUW,2020,1.9561277,606.9101087
CYM,2020,8.57770746,4751.34183
CYP,2020,33.19479004,8236.101704
CZE,2020,100258.2355,56519451.41
DEU,2020,186939.6372,113123321.4
DMA,2020,65.61122506,40105.1479
DNK,2020,3193.593482,1215974.767
DOM,2020,21441.16113,10353845.2
DZA,2020,13072.6666,3719345.147
ECU,2020,48915.08232,35439092.32
EGY,2020,18.13907617,4308.66266
ESP,2020,101988.1181,46426959.17
EST,2020,36805.36932,12164299.3
ETH,2020,17980.78234,9276609.09
FIN,2020,254472.5924,58768823.61
FJI,2020,2066.832067,1182778.709
FRA,2020,77745.73714,43907123.19
GAB,2020,22022.27397,14373558.49
GBR,2020,22842.4573,10653942.32
GEO,2020,222.153776,95934.36462
GGY,2020,0.100728041,32.8091541
GHA,2020,136599.4771,85270876.4
GIN,2020,178406.6324,85414731.55
GLP,2020,51.92330284,22701.23096
GMB,2020,9.892571436,2498.105919
GNB,2020,17107.80285,7653415.555
GNQ,2020,4870.416282,3348702.835
GRC,2020,5427.3562,1491625.401
GRD,2020,18.43700219,9598.547148
GTM,2020,98556.3277,50559200.12
GUF,2020,4289.376692,3342344.54
GUY,2020,15769.9794,10456878.67
HKG,2020,72.53734313,26979.21035
HND,2020,93648.71909,49421150.62
HRV,2020,6051.886035,3134131.586
HTI,2020,3802.056739,1779453.539
HUN,2020,12013.5662,5024195.603
IDN,2020,961587.9431,592381322.9
IMN,2020,7.129409033,2601.670955
IND,2020,137715.5414,72377656.6
IRL,2020,6206.876041,3138233.299
IRN,2020,20.19200929,6813.554738
ISR,2020,46.46654974,14438.25455
ITA,2020,28246.4863,11201717.86
JAM,2020,2169.745702,1169499.618
JEY,2020,0.151916061,59.36027937
JOR,2020,0.195794836,39.76947285
JPN,2020,48057.78632,23514251.34
KAZ,2020,1853.267679,721639.6228
KEN,2020,19044.83437,9416895.984
KGZ,2020,11.89814012,2257.989628
KHM,2020,143487.8109,82170755.26
KNA,2020,10.14993487,4673.623816
KOR,2020,20123.31973,6727402.111
LAO,2020,357546.6878,182655006
LBN,2020,473.0846457,145385.6823
LBR,2020,220121.3662,136136483.2
LBY,2020,0.780901056,94.51939055
LCA,2020,40.73259011,23156.88853
LIE,2020,3.214497264,1875.767111
LKA,2020,11216.44942,4405846.617
LSO,2020,16.0650561,5348.065391
LTU,2020,22970.48387,8713811.928
LUX,2020,654.6687526,415145.269
LVA,2020,50462.78383,18497145.01
MAC,2020,0.856855295,0
MAF,2020,1.611100141,733.8827942
MAR,2020,3620.779654,1190522.848
MDA,2020,1413.631173,507139.2109
MDG,2020,241112.0786,126727662.9
MEX,2020,299526.2896,139233858.8
MKD,2020,1856.080115,878458.845
MLI,2020,148.847412,56854.23196
MMR,2020,310005.3074,168810227.8
MNE,2020,983.183856,539320.7669
MNG,2020,464.6175161,167557.8341
MOZ,2020,232509.0705,86469737.22
MRT,2020,0,462.5100011
MSR,2020,2.21254264,985.5350302
MTQ,2020,65.09517641,32398.89499
MWI,2020,16067.71657,6803911.772
MYS,2020,268721.4917,130058335.9
MYT,2020,166.7884906,87399.39397
NAM,2020,1.460983445,341.0479268
NCL,2020,4065.975496,2146485.122
NGA,2020,99199.51539,59966519.48
NIC,2020,111303.3128,65105117.25
NLD,2020,1921.856834,934629.2122
NOR,2020,68362.91363,19444498.94
NPL,2020,2232.811564,1194222.755
NZL,2020,60924.51433,45312569.6
PAK,2020,69.20160856,25067.19859
PAN,2020,27314.29496,15920963.04
PER,2020,278656.6803,179564194.8
PHL,2020,63727.59706,36985703.03
PLW,2020,16.25437658,10900.27059
PNG,2020,78439.73385,60257771.28
POL,2020,74958.89001,32890784.58
PRI,2020,680.7800017,356972.3489
PRK,2020,14775.53225,4338130.804
PRT,2020,62044.38837,22642645.5
PRY,2020,243379.1479,78413992.83
PSE,2020,0.261384861,84.51648669
ROU,2020,27445.57389,15387870.97
RUS,2020,5442086.35,812813696.7
RWA,2020,3187.317101,2638437.997
SDN,2020,66.80291179,20877.56316
SEN,2020,758.458161,221374.553
SGP,2020,165.2030036,88535.00556
SLB,2020,14598.97726,11624237.78
SLE,2020,154640.5161,79603033.54
SLV,2020,2208.275242,1138162.478
SOM,2020,154.5187799,36047.32881
SPM,2020,0.742969164,0
SRB,2020,4987.055852,2661713.386
SSD,2020,2326.226764,1081653.426
SUR,2020,15096.00654,11844334.95
SVK,2020,11947.17887,6989560.607
SVN,2020,3889.417593,2334690.478
SWE,2020,339968.2296,97090455.52
SWZ,2020,2684.091136,1722637.651
SYR,2020,3037.67036,644333.4811
TCA,2020,34.41261375,11749.92688
TCD,2020,3433.489616,1065079.432
TGO,2020,5506.800261,3179156.849
THA,2020,119414.1862,76504977.59
TJK,2020,0.427671354,136.8960211
TLS,2020,1458.868184,745053.9403
TTO,2020,859.9870257,504199.7144
TUN,2020,1062.164916,215891.4283
TUR,2020,45348.5848,15925919.83
TWN,2020,1461.499655,850524.3262
TZA,2020,186212.5317,69483577.58
UGA,2020,73603.22695,35756265.93
UKR,2020,79461.17693,29356487.33
URY,2020,12682.12121,8788805.597
USA,2020,1966716.375,942187759.5
UZB,2020,3.18195055,1072.30686
VCT,2020,7.119596357,4757.977132
VEN,2020,139301.839,73471846.37
VGB,2020,0.07308887,27.15578301
VIR,2020,14.00582781,5501.204272
VNM,2020,207640.5918,156924503.1
VUT,2020,3935.034108,2629157.643
XAD,2020,0.572059322,321.3099168
XCA,2020,0.164427461,0
XKO,2020,970.7898047,535207.5446
XNC,2020,6.185125571,2073.097536
ZAF,2020,62247.30063,41195244.33
ZMB,2020,163028.4378,60355695.93
ZWE,2020,6224.919002,3489716.267
AFG,2021,26.4824616,6745.59558
AGO,2021,298294.0696,119034042.2
AIA,2021,1.682781696,530.7378323
ALA,2021,1355.404368,421933.9695
ALB,2021,1685.677236,549402.3783
AND,2021,2.224712977,1188.925552
ARG,2021,201881.8411,66857809.23
ARM,2021,4.964722322,2041.503379
ATG,2021,39.15892521,14471.20002
AUS,2021,261043.5535,99354669.36
AUT,2021,16651.64155,9307857.563
AZE,2021,85.22633726,34903.17734
BDI,2021,2272.251753,1444176.923
BEL,2021,9142.899488,5395504.419
BEN,2021,1704.951118,1605104.293
BES,2021,0.225687472,74.8452175
BFA,2021,0,43572.40636
BGD,2021,17587.28023,10060114.48
BGR,2021,6683.899225,3274172.795
BHS,2021,1548.812895,628239.3061
BIH,2021,1018.740783,564041.4517
BLR,2021,63478.9778,26147589.25
BLZ,2021,9289.645588,4566433.284
BOL,2021,558393.1163,255862675.2
BRA,2021,2991909.306,1985684943
BRB,2021,17.2387927,7406.928244
BRN,2021,953.160658,592882.9111
BTN,2021,1278.575893,669482.4247
BWA,2021,1.424780803,560.0708482
CAF,2021,67180.61472,36222128.25
CAN,2021,2524986.491,1020949344
CHE,2021,3455.91214,2097657.086
CHL,2021,71610.47119,51044115.48
CHN,2021,536655.7459,275969921.7
CIV,2021,183248.3987,113473045.4
CMR,2021,168797.7997,105822382.1
COD,2021,1247857.47,824552803.9
COG,2021,58192.69138,36863354.34
COL,2021,265167.7357,161502288
COM,2021,164.5376841,85911.98324
CRI,2021,7847.994494,4820179.298
CUB,2021,9720.833319,4634390.614
CUW,2021,4.063811762,1299.953419
CYM,2021,10.10522126,5753.989465
CYP,2021,642.8700344,92811.09266
CZE,2021,56292.53564,31945725.41
DEU,2021,202277.8178,122241609.7
DMA,2021,30.35926319,19460.81101
DNK,2021,4795.048928,1962728.633
DOM,2021,14182.19621,7154906.065
DZA,2021,20472.89262,6193225.917
ECU,2021,30273.22097,22528023.16
EGY,2021,17.81208131,4353.331577
ERI,2021,0,51.84990185
ESP,2021,85791.95758,38488935.75
EST,2021,34004.02271,11627735.76
ETH,2021,19751.43828,11051585.89
FIN,2021,266899.1262,63506898.52
FJI,2021,7198.83328,4269555.257
FRA,2021,112886.0348,66456457.44
GAB,2021,18317.62963,12283789.16
GBR,2021,26215.79534,12824971.94
GEO,2021,420.2624458,194690.7807
GGY,2021,0.55413069,154.8306011
GHA,2021,101378.9547,66667919.64
GIN,2021,167376.7459,80838531.96
GLP,2021,67.73279767,29425.0836
GMB,2021,19.0373595,9565.429572
GNB,2021,13684.85412,6371319.823
GNQ,2021,8905.680921,6082520.843
GRC,2021,49038.51921,8696835.092
GRD,2021,15.95471226,9041.934914
GTM,2021,49896.23235,26813824.99
GUF,2021,2205.032998,1732159.587
GUY,2021,9536.996539,6623169.871
HKG,2021,58.3747495,23304.3586
HND,2021,69497.94968,37389440.54
HRV,2021,5264.327176,2794270.117
HTI,2021,2413.744533,1203534.628
HUN,2021,13752.8992,6088068.749
IDN,2021,841391.391,511290702
IMN,2021,13.98223792,5689.539034
IND,2021,132747.5857,72531457.53
IRL,2021,8779.724237,4651661.994
IRN,2021,20.99845652,9654.313845
ISR,2021,28.61547411,8945.327258
ITA,2021,28263.99584,10412948.89
JAM,2021,1485.24724,791886.2613
JEY,2021,1.62036094,604.8906529
JPN,2021,48455.78435,24247232.08
KAZ,2021,718.4090624,252257.9984
KEN,2021,7564.226607,3756765.138
KGZ,2021,17.53534597,3234.332529
KHM,2021,144246.3399,85176413.63
KNA,2021,9.416269064,4679.502009
KOR,2021,17343.51161,6021053.138
LAO,2021,317575.3887,163256750.3
LBN,2021,672.6176721,158888.1232
LBR,2021,129838.0108,79945061.71
LBY,2021,0.519608961,128.4997737
LCA,2021,34.60395207,20592.41967
LIE,2021,0.632270561,343.1088679
LKA,2021,13295.78236,5149975.111
LSO,2021,16.91761748,6642.44751
LTU,2021,22633.62647,8930380.125
LUX,2021,1054.579088,686237.1031
LVA,2021,48422.10577,18348619.51
MAF,2021,2.123582321,907.3768303
MAR,2021,1538.462118,651521.4051
MDA,2021,1131.309422,412489.4768
MDG,2021,234879.894,121168504.4
MEX,2021,189079.4191,88009946.36
MKD,2021,2304.283069,861509.3941
MLI,2021,130.3092423,165636.1362
MMR,2021,304151.7459,170400020.5
MNE,2021,507.7594136,267047.3889
MNG,2021,186.6896926,36786.54096
MOZ,2021,278039.3502,107060935.9
MRT,2021,0,1999.279425
MSR,2021,2.507342792,1291.773553
MTQ,2021,43.55235253,21370.24368
MWI,2021,16564.31078,6965282.742
MYS,2021,277553.7327,134446359.7
MYT,2021,63.72506182,33028.09751
NAM,2021,4.372500487,3113.845574
NCL,2021,656.2899234,351707.2006
NER,2021,0,68.51796771
NGA,2021,97193.04939,64788625.54
NIC,2021,91850.90686,54301842.58
NLD,2021,2456.673268,1264938.193
NOR,2021,63937.4326,18803950
NPL,2021,2752.510133,1528899.351
NZL,2021,66242.98621,52934273.03
PAK,2021,63.18273148,21528.58031
PAN,2021,24390.43732,14455810.41
PER,2021,225203.9441,147533243.8
PHL,2021,48882.82363,28867527.82
PLW,2021,3.280796891,2644.225826
PNG,2021,76613.32149,59500857.13
POL,2021,77568.08842,34946416.41
PRI,2021,690.9724485,375514.004
PRK,2021,13742.55346,4529178.422
PRT,2021,37223.92353,15997209.79
PRY,2021,277165.3843,88419328.3
ROU,2021,14699.4411,8105670.282
RUS,2021,6518851.583,875931527.1
RWA,2021,2922.131627,2777655.801
SDN,2021,50.32012087,16189.57128
SEN,2021,176.6263064,88971.58261
SGP,2021,200.9646094,102471.4402
SLB,2021,11999.64431,9462988.002
SLE,2021,113032.5737,58839678.71
SLV,2021,1488.705839,787007.3781
SOM,2021,169.1360008,44829.27931
SRB,2021,4072.238843,2134807.277
SSD,2021,2812.002841,1297341.821
SUR,2021,12262.02727,9973916.863
SVK,2021,6097.650248,3668215.203
SVN,2021,2232.826411,1342878.407
SWE,2021,333156.9565,97521836.65
SWZ,2021,3160.017833,2316705.653
SXM,2021,0.073251816,20.90654386
SYC,2021,0.151835789,95.00830723
SYR,2021,2856.115068,692130.1306
TCA,2021,43.21771064,14535.90957
TCD,2021,5095.147735,2338963.844
TGO,2021,5897.964231,3638364.913
THA,2021,122815.8115,87956667.69
TJK,2021,0,9.279173836
TLS,2021,1430.726611,770090.0265
TTO,2021,315.7758219,199480.9166
TUN,2021,2079.124414,436206.0198
TUR,2021,79284.22953,25256721.91
TWN,2021,1463.193064,895320.3729
TZA,2021,165076.8303,65012129.59
UGA,2021,49244.9907,24746972.99
UKR,2021,66593.03265,27665626.55
URY,2021,16999.25677,35029435.67
USA,2021,2044298.918,989059758.1
UZB,2021,3.505739946,1297.593412
VCT,2021,13.03725397,8016.906173
VEN,2021,64423.75979,33836686.31
VGB,2021,4.092813938,1730.121729
VIR,2021,19.2771757,8000.694979
VNM,2021,193074.0674,168330617.8
VUT,2021,57.74947852,33518.30675
XAD,2021,0.826633569,212.4249237
XCA,2021,0.323958877,0
XKO,2021,520.1185163,298492.535
XNC,2021,2.711850674,906.5899487
ZAF,2021,52067.37509,42402582.29
ZMB,2021,201456.6103,79083199.04
ZWE,2021,9054.487215,4824122.627
AFG,2022,5.872542179,1908.48072
AGO,2022,266942.2367,102752464.9
AIA,2022,0.219497196,63.24399896
ALA,2022,1166.354419,365348.4406
ALB,2022,2095.48427,683221.5701
AND,2022,15.22693649,7569.051531
ARG,2022,232223.6629,76942732.26
ARM,2022,8.463071846,3150.317703
ATG,2022,37.31956432,15709.51541
AUS,2022,118987.4349,54646289.47
AUT,2022,19865.06223,11331265.16
AZE,2022,146.1782474,62523.14019
BDI,2022,1609.966873,995931.0359
BEL,2022,4833.589054,2869691.989
BEN,2022,1673.907349,1585262.194
BFA,2022,0,51417.12531
BGD,2022,13798.24828,7954140.746
BGR,2022,4093.212492,2049630.531
BHS,2022,593.1038431,247104.8735
BIH,2022,2053.874205,1074427.35
BLR,2022,64994.77535,27181166.1
BLZ,2022,8171.951706,4088330.805
BOL,2022,595996.4069,299927786.1
BRA,2022,3308930.392,2202634113
BRB,2022,5.246323744,1851.159081
BRN,2022,919.6638656,578630.0806
BTN,2022,1247.586369,682584.4262
BWA,2022,2.080606772,1711.010955
CAF,2022,51029.56591,26259436.43
CAN,2022,2299843.845,904521392.3
CHE,2022,1974.953454,1216357.435
CHL,2022,67883.10425,48818999.7
CHN,2022,611895.7548,324892247.8
CIV,2022,172455.9827,110789125.8
CMR,2022,147809.5001,94981251.29
COD,2022,1220169.122,824249936.5
COG,2022,59424.13254,38723623.44
COL,2022,265769.2622,164342301.9
COM,2022,164.5718185,84752.12392
CRI,2022,8563.142531,5190979.808
CUB,2022,4889.29979,2546540.622
CUW,2022,5.04185831,1813.600546
CYM,2022,26.24678482,16226.49833
CYP,2022,72.75658529,17902.03379
CZE,2022,34756.36289,20032232.15
DEU,2022,86449.9761,51140820.5
DMA,2022,31.61919702,19372.4924
DNK,2022,3366.07516,1428438.302
DOM,2022,13141.5286,6728222.713
DZA,2022,13442.61364,3340690.429
ECU,2022,52577.07302,38470890.52
EGY,2022,11.94349841,2786.771426
ERI,2022,0,176.4112294
ESP,2022,137821.3779,46694723.07
EST,2022,39215.13044,13725173.53
ETH,2022,19941.37942,11785289.92
FIN,2022,255377.9727,62092641.86
FJI,2022,989.0614893,599140.22
FRA,2022,58785.38078,32378987.04
GAB,2022,29455.2098,19814881.18
GBR,2022,34168.62369,16541001.9
GEO,2022,290.6667645,131323.9071
GGY,2022,0.352763333,111.6653217
GHA,2022,118632.2789,78471634.19
GIB,2022,0.124852077,44.62812051
GIN,2022,130216.2361,64800433.25
GLP,2022,40.834052,18384.95806
GMB,2022,17.0893948,10672.26838
GNB,2022,9780.321445,4527717.633
GNQ,2022,7760.790798,5314014.915
GRC,2022,9793.82504,2451449.641
GRD,2022,20.77143532,11587.06396
GTM,2022,46396.10582,24914656.7
GUF,2022,3840.111269,3045448.564
GUY,2022,10563.91376,7349471.709
HKG,2022,54.8706521,16834.28663
HND,2022,57342.82976,30919840.63
HRV,2022,7826.319387,4072592.973
HTI,2022,1844.32716,898080.1525
HUN,2022,14805.45816,6616251.677
IDN,2022,885238.4163,543923965.5
IMN,2022,16.97867438,7054.29373
IND,2022,122628.7556,66917094.34
IRL,2022,6759.387953,3640625.253
IRN,2022,94.96577168,45576.70158
ISR,2022,80.11602119,18379.09594
ITA,2022,28680.06418,11199207.2
JAM,2022,1133.415688,623918.7033
JPN,2022,53789.93786,27258760.55
KAZ,2022,3629.095187,1020901.019
KEN,2022,6639.031072,3694656.944
KGZ,2022,31.65620621,5867.007862
KHM,2022,103843.2464,62026546.41
KNA,2022,4.339269276,2672.304527
KOR,2022,25660.18861,8306657.858
LAO,2022,321699.0728,167740768.9
LBN,2022,584.7069545,159487.0222
LBR,2022,152104.3063,96609497.86
LCA,2022,34.30942154,19011.85977
LIE,2022,2.106876925,1214.303552
LKA,2022,8411.632279,3437091.74
LSO,2022,4.095183933,1757.441117
LTU,2022,23738.90577,9622188.924
LUX,2022,320.7391194,206001.5315
LVA,2022,57142.16846,21966324.67
MAC,2022,1.428099772,0
MAF,2022,0.439380941,128.3554145
MAR,2022,12016.34707,3581571.503
MDA,2022,1130.356259,404170.2049
MDG,2022,256379.4362,135364715.3
MEX,2022,178857.8794,92708097.33
MKD,2022,2448.352757,1110662.006
MLI,2022,159.1962083,239802.2746
MMR,2022,260937.8545,148531847.1
MNE,2022,1168.831261,687515.7063
MNG,2022,102.9896796,24888.97011
MOZ,2022,237826.3117,94028230.06
MRT,2022,0,2240.154016
MSR,2022,0.590070102,301.9502865
MTQ,2022,32.83465202,16224.86923
MWI,2022,14857.92502,6521574.938
MYS,2022,248089.043,120866920.4
MYT,2022,73.09736044,37976.21325
NAM,2022,1.01173971,4655.207774
NCL,2022,374.0813315,189108.5447
NER,2022,0,204.3162998
NGA,2022,106189.3959,70281802.66
NIC,2022,48987.42682,29068313.96
NLD,2022,1186.207567,618432.1209
NOR,2022,67306.35124,20113299.48
NPL,2022,2022.487496,1169189.442
NZL,2022,58514.80513,47151937.29
PAK,2022,48.63138713,19323.5687
PAN,2022,17327.31252,10455047.76
PER,2022,236121.8721,155098841
PHL,2022,84543.47276,51848636.29
PLW,2022,9.314852449,6053.133062
PNG,2022,142078.8241,113037168.2
POL,2022,72193.11839,33130221.48
PRI,2022,614.9610082,345096.4101
PRK,2022,9046.92788,3012085.108
PRT,2022,46875.52148,16530123.53
PRY,2022,217142.2122,69484305.57
ROU,2022,16515.81412,9150999.223
RUS,2022,4287816.829,701532913.8
RWA,2022,2536.450579,2493359.332
SDN,2022,43.32917425,14756.68458
SEN,2022,289.1091312,120504.847
SGP,2022,103.0590558,58169.92982
SLB,2022,14502.18596,11225569.26
SLE,2022,119929.3899,63643409.66
SLV,2022,1632.422167,864854.3182
SOM,2022,125.5189527,38864.93707
SRB,2022,4505.788964,2448428.215
SSD,2022,3463.019865,1607220.208
SUR,2022,14541.76179,12031287.64
SVK,2022,5206.699885,3206402.823
SVN,2022,2856.742144,1493110.828
SWE,2022,329902.4728,98357042.68
SWZ,2022,1937.376134,1490971.354
SXM,2022,0.512746979,207.0248695
SYR,2022,457.7730893,143766.4452
TCA,2022,15.67102818,5751.945332
TCD,2022,5444.712378,2972115.568
TGO,2022,5034.044034,3295752.229
THA,2022,110663.3233,81909393.77
TJK,2022,0.122407742,24.7193448
TLS,2022,1113.387263,598351.632
TTO,2022,375.2072082,233661.0528
TUN,2022,2943.556996,653150.8979
TUR,2022,53403.76925,18452359.1
TWN,2022,1513.182956,925085.9982
TZA,2022,160668.2264,63745810.66
UGA,2022,64134.70198,33307916.1
UKR,2022,47989.67622,21223169.24
URY,2022,15858.60148,36014029.95
USA,2022,2204642.521,907282950.7
UZB,2022,7.489416884,2529.864935
VCT,2022,63.45990616,35035.77178
VEN,2022,55789.6158,29816183.93
VGB,2022,2.046316305,906.544414
VIR,2022,33.65771102,13832.39507
VNM,2022,165142.0585,142070430.6
VUT,2022,48.26949804,30690.67861
XAD,2022,0,38.78142951
XCA,2022,1.553921852,0
XKO,2022,784.68526,445103.1909
XNC,2022,527.1590301,75621.87498
ZAF,2022,40979.7187,34135274.45
ZMB,2022,179098.2615,70211069.98
ZWE,2022,8264.980457,5079972.045
AFG,2023,14.741505,3296.276477
AGO,2023,268335.712,104075245.1
ALA,2023,1093.001401,354005.9167
ALB,2023,2503.037311,948213.3422
AND,2023,5.645944556,3032.081393
ARG,2023,215934.6812,69553489.77
ARM,2023,86.45189273,36024.40691
ATG,2023,19.2055496,6957.138007
AUS,2023,190713.3075,60454246.35
AUT,2023,26503.9753,15715320.44
AZE,2023,460.9647855,165332.7678
BDI,2023,1952.261194,1166047.207
BEL,2023,7579.451168,4561850.282
BEN,2023,2617.352521,1898427.927
BFA,2023,0,59799.39079
BGD,2023,17786.94245,10887990.3
BGR,2023,5653.241796,2840257.945
BHS,2023,1259.369816,606477.8082
BIH,2023,3947.301713,2230732.3
BLR,2023,59232.45426,25471483.33
BLZ,2023,22561.03184,11399114.91
BOL,2023,696363.2662,370333597.9
BRA,2023,2806057.587,1801569590
BRB,2023,5.920855219,3215.770904
BRN,2023,915.3749757,538540.718
BTN,2023,1797.008,965755.6623
BWA,2023,2.395033293,1008.666069
CAF,2023,54533.55891,28965453.19
CAN,2023,8570168.428,3736248365
CHE,2023,3120.304312,1895817.548
CHL,2023,107332.2655,57517520.69
CHN,2023,602595.0239,314183336.5
CIV,2023,190282.6462,124217772.2
CMR,2023,204198.189,128449168.3
COD,2023,1324890.105,887541816.8
COG,2023,67414.9222,44255676.85
COL,2023,196647.0927,118947693.9
COM,2023,154.2229482,78956.64383
CRI,2023,9031.21309,5554432.466
CUB,2023,18795.43971,9509784.191
CUW,2023,3.836549082,1399.035216
CYM,2023,24.62707434,12194.97419
CYP,2023,54.50247531,11057.16836
CZE,2023,24393.07966,14021356.4
DEU,2023,122937.3456,74127348.44
DMA,2023,144.9593357,88333.07051
DNK,2023,3977.584876,1702724.227
DOM,2023,22946.10606,12114696.86
DZA,2023,22023.42435,8035219.81
ECU,2023,42959.15452,30312201.06
EGY,2023,35.40372229,9247.713759
ERI,2023,0,263.5775323
ESP,2023,85868.78476,37836604.92
EST,2023,36155.61089,12831701.65
ETH,2023,36262.92477,20691516.43
